,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
76,meoffendes21,25,"(3795, 2)","(1265, 2)",0.7484236745499241,0.7477772808586762,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(3795, 2)",0.7595913114563294,0.003663103316834145,0.755090541321518,0.7646828381973703,"[0.755090541321518, 0.7556802424626601, 0.76147769247133, 0.7646828381973703, 0.7610252428287687]"
77,meoffendes21,26,"(3795, 2)","(1265, 2)",0.7478609625668449,0.7386717352415026,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(3795, 2)",0.7596728259627239,0.007690716610452429,0.7519214769620854,0.770090515545061,"[0.7551798724954463, 0.7519214769620854, 0.7678410980901946, 0.770090515545061, 0.753331166720832]"
78,meoffendes21,27,"(3795, 2)","(1265, 2)",0.7465873580380684,0.7486717352415027,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(3795, 2)",0.7595014071225297,0.0063650610903401034,0.7537378539274805,0.7705958549222798,"[0.7537378539274805, 0.7539345711759504, 0.7568582911060633, 0.7705958549222798, 0.7623804644808743]"
79,meoffendes21,28,"(3795, 2)","(1265, 2)",0.7561856040560053,0.697227191413238,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(3795, 2)",0.7286183092909402,0.010276917456850772,0.7099579168479215,0.7406451804603621,"[0.7344726004096729, 0.7284409316429852, 0.7295749170937594, 0.7406451804603621, 0.7099579168479215]"
80,meoffendes21,29,"(3795, 2)","(1265, 2)",0.7497621687907996,0.6922271914132379,"['detoxis21_aggressiveness', 'haha21']",29,"(3795, 2)",0.7266990402993615,0.013634562198989335,0.7051730252824644,0.7471207781358158,"[0.7215019569471626, 0.7287946174022123, 0.730904823729152, 0.7471207781358158, 0.7051730252824644]"
81,meoffendes21,30,"(3795, 2)","(1265, 2)",0.7450764105831779,0.7352772808586763,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(3795, 2)",0.7561645229417886,0.005146673280904802,0.7497036838784912,0.7618073316283035,"[0.7578081185093504, 0.7618073316283035, 0.7504689705853913, 0.761034510107407, 0.7497036838784912]"
82,meoffendes21,31,"(3795, 2)","(1265, 2)",0.7511795688715235,0.7402772808586762,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(3795, 2)",0.7593642894951432,0.007329286006388388,0.7537378539274805,0.7724864143572685,"[0.7537378539274805, 0.7539345711759504, 0.7624012714313234, 0.7724864143572685, 0.7542613365836934]"
83,meoffendes21,32,"(3795, 2)","(1265, 2)",0.7453108357363676,0.7461717352415027,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(3795, 2)",0.7570625151212642,0.008355279795472206,0.7448006003430532,0.769712001541129,"[0.7448006003430532, 0.7519214769620854, 0.7587459063764207, 0.769712001541129, 0.7601325903836329]"
84,meoffendes21,33,"(3795, 2)","(1265, 2)",0.7501058275716099,0.7352772808586763,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(3795, 2)",0.7573521883449172,0.005661238434107053,0.7497036838784912,0.7669545192861256,"[0.7546788547130916, 0.7566779774704572, 0.7587459063764207, 0.7669545192861256, 0.7497036838784912]"
85,meoffendes21,34,"(3795, 2)","(1265, 2)",0.748143326499052,0.7395661896243291,"['davincis22', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(3795, 2)",0.7579715790167597,0.0030207761950215256,0.7546788547130916,0.7633131836499711,"[0.7554963486854056, 0.7580562659846548, 0.7583132420506755, 0.7633131836499711, 0.7546788547130916]"
86,meoffendes21,35,"(3795, 2)","(1265, 2)",0.7528385935912245,0.6852549194991056,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(3795, 2)",0.7267968928133379,0.016476442377335688,0.6965286573117505,0.7468030690537084,"[0.7300064322469983, 0.7286227942953831, 0.7320235111588496, 0.7468030690537084, 0.6965286573117505]"
87,meoffendes21,36,"(3795, 2)","(1265, 2)",0.7475765882142895,0.7377772808586762,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(3795, 2)",0.7581144434013337,0.0054030918149194865,0.7519874065328611,0.7669545192861256,"[0.7529185329515617, 0.7590399102223031, 0.7596718480138169, 0.7669545192861256, 0.7519874065328611]"
88,meoffendes21,37,"(3795, 2)","(1265, 2)",0.7483535713592578,0.7368828264758497,"['exist21', 'haha21', 'mexa3t18_aggress']",37,"(3795, 2)",0.7596414102219238,0.007784245143807497,0.7506475327099243,0.7705958549222798,"[0.753331166720832, 0.7566779774704572, 0.7669545192861256, 0.7705958549222798, 0.7506475327099243]"
89,meoffendes21,38,"(3795, 2)","(1265, 2)",0.7475765882142895,0.7409883720930233,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(3795, 2)",0.7574405153819646,0.006513102361993211,0.7515682795315219,0.7683311662873333,"[0.7519874065328611, 0.7515682795315219, 0.76147769247133, 0.7683311662873333, 0.7538380320867768]"
90,meoffendes21,39,"(3795, 2)","(1265, 2)",0.7528385935912245,0.6852549194991056,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",39,"(3795, 2)",0.7267968928133379,0.016476442377335688,0.6965286573117505,0.7468030690537084,"[0.7300064322469983, 0.7286227942953831, 0.7320235111588496, 0.7468030690537084, 0.6965286573117505]"
91,meoffendes21,40,"(3795, 2)","(1265, 2)",0.7474140752864158,0.6888327370304115,"['exist21', 'metwo22', 'haha18']",40,"(3795, 2)",0.7323335434547522,0.017992125080295598,0.7015105783915633,0.7566779774704572,"[0.7407893621401669, 0.732445008460237, 0.7302447908113368, 0.7566779774704572, 0.7015105783915633]"
92,meoffendes21,41,"(3795, 2)","(1265, 2)",0.7530390191842153,0.7031216457960644,"['davincis22', 'exist21', 'misogyny_centrogeo']",41,"(3795, 2)",0.7338945045578715,0.010008371698892463,0.7159758203799654,0.7461457898475894,"[0.7344726004096729, 0.7335773743857186, 0.739300937766411, 0.7461457898475894, 0.7159758203799654]"
93,meoffendes21,42,"(3795, 2)","(1265, 2)",0.7496205024797609,0.7409883720930233,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(3795, 2)",0.7589922821246267,0.0065558297171820845,0.7538380320867768,0.7714685809325356,"[0.7546788547130916, 0.7553040948769125, 0.7596718480138169, 0.7714685809325356, 0.7538380320867768]"
94,meoffendes21,43,"(3795, 2)","(1265, 2)",0.7496205024797609,0.7461717352415027,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(3795, 2)",0.7607099124201993,0.004218433788532876,0.7553040948769125,0.7669545192861256,"[0.7573861820174437, 0.7553040948769125, 0.7637721755368814, 0.7669545192861256, 0.7601325903836329]"
95,meoffendes21,44,"(3795, 2)","(1265, 2)",0.7508845672077377,0.7370661896243291,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(3795, 2)",0.7584688316577728,0.005135832911509761,0.7523891767415083,0.7651472664333094,"[0.7529185329515617, 0.7590399102223031, 0.7628492719401809, 0.7651472664333094, 0.7523891767415083]"
96,meoffendes21,45,"(3795, 2)","(1265, 2)",0.7514726703556491,0.7393828264758497,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(3795, 2)",0.7566722349703319,0.007055376993020582,0.7510444673755079,0.770090515545061,"[0.7510444673755079, 0.7519214769620854, 0.7573861820174437, 0.770090515545061, 0.7529185329515617]"
97,meoffendes21,46,"(3795, 2)","(1265, 2)",0.7512688864394569,0.7040161001788909,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo']",46,"(3795, 2)",0.7360782721133642,0.01031429340241885,0.7172545730278479,0.7457601885739098,"[0.7371126155038572, 0.7351361466256676, 0.7457601885739098, 0.745127836835539, 0.7172545730278479]"
98,meoffendes21,47,"(3795, 2)","(1265, 2)",0.7504857755782034,0.7056216457960645,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(3795, 2)",0.733834977151629,0.01296254943197417,0.7183349813372535,0.7568582911060633,"[0.7280477408354646, 0.7287946174022123, 0.7371392550771508, 0.7568582911060633, 0.7183349813372535]"
99,meoffendes21,48,"(3795, 2)","(1265, 2)",0.7533330450582165,0.692938282647585,"['davincis22', 'detoxis21_aggressiveness', 'metwo22', 'haha18']",48,"(3795, 2)",0.73040640224983,0.014259620375513123,0.7050518134715026,0.7478324641861311,"[0.7273865688158891, 0.7351361466256676, 0.7366250181499593, 0.7478324641861311, 0.7050518134715026]"
100,meoffendes21,49,"(3795, 2)","(1265, 2)",0.7510528594481836,0.692938282647585,"['detoxis21_aggressiveness', 'exist21', 'haha21']",49,"(3795, 2)",0.7306759703532719,0.014380130283058356,0.7050518134715026,0.7495267042987408,"[0.7334358688675475, 0.730904823729152, 0.7344606413994169, 0.7495267042987408, 0.7050518134715026]"
101,meoffendes21,50,"(3795, 2)","(1265, 2)",0.7549068898791641,0.6963327370304114,[],50,"(3795, 2)",0.7283007099031428,0.012147348831735013,0.7086931491076569,0.7468030690537084,"[0.7263078902229846, 0.7287946174022123, 0.730904823729152, 0.7468030690537084, 0.7086931491076569]"
